transaction_id,complaint_id,timestamp,sender_account,receiver_account,amount,channel,city,state,is_suspicious,risk_score,transaction_velocity
TXN204494,,2025-03-31T01:53:00,ACC00456,ACC00267,1485.38,Card,Patna,Bihar,False,31,0.6
TXN204495,,2025-02-01T18:41:00,ACC00213,ACC00143,4172.09,UPI,Bengaluru,Karnataka,False,31,0.8
TXN204496,,2025-07-26T16:43:00,ACC00078,ACC00377,6062.39,Wallet,Jaipur,Rajasthan,False,7,0.17
TXN204497,,2025-09-10T06:08:00,ACC00124,ACC00053,1946.73,IMPS,Kanpur,Uttar Pradesh,False,16,0.9
TXN204498,,2025-06-06T11:50:00,ACC00055,ACC00193,1352.91,IMPS,Patna,Bihar,False,22,0.81
TXN204499,,2025-01-02T10:59:00,ACC00180,ACC00077,1240.2,RTGS,Mumbai,Maharashtra,False,9,1.3
TXN204500,,2025-07-22T07:46:00,ACC00117,ACC00039,1493.95,IMPS,Bengaluru,Karnataka,False,16,0.36
TXN204501,,2025-03-26T18:00:00,ACC00258,ACC00334,1878.36,NEFT,Mumbai,Maharashtra,False,6,1.83
TXN204502,,2025-02-27T14:29:00,ACC00235,ACC00308,2824.42,IMPS,Delhi,Delhi,False,25,0.87
TXN204503,,2025-02-22T07:43:00,ACC00109,ACC00254,1022.1,IMPS,Hyderabad,Telangana,False,9,0.22
TXN204504,,2025-03-02T07:16:00,ACC00465,ACC00396,4668.12,Card,Patna,Bihar,False,7,1.76
TXN204505,,2025-07-21T05:00:00,ACC00000,ACC00020,1928.85,Wallet,Lucknow,Uttar Pradesh,False,39,0.88
TXN204506,,2025-01-18T20:04:00,ACC00116,ACC00382,8533.22,RTGS,Jaipur,Rajasthan,False,19,1.01
TXN204507,,2025-02-06T17:27:00,ACC00463,ACC00462,2217.97,IMPS,Kanpur,Uttar Pradesh,False,15,1.58
TXN204508,,2025-05-13T20:34:00,ACC00295,ACC00485,4026.85,Wallet,Lucknow,Uttar Pradesh,False,12,1.74
TXN204509,,2025-08-30T10:41:00,ACC00178,ACC00053,2177.05,RTGS,Delhi,Delhi,False,24,1.38
TXN204510,,2025-08-07T11:52:00,ACC00431,ACC00439,3653.29,Card,Hyderabad,Telangana,False,9,0.16
TXN204511,,2025-04-15T10:35:00,ACC00055,ACC00246,8049.73,UPI,Hyderabad,Telangana,False,32,1.04
TXN204512,,2025-07-21T16:07:00,ACC00234,ACC00196,4396.93,UPI,Kanpur,Uttar Pradesh,False,25,1.63
TXN204513,,2025-04-23T11:25:00,ACC00206,ACC00030,174.16,NEFT,Lucknow,Uttar Pradesh,False,9,0.64
TXN204514,,2025-03-05T03:12:00,ACC00179,ACC00216,1577.94,Wallet,Jaipur,Rajasthan,False,23,0.31
TXN204515,,2025-08-29T15:27:00,ACC00084,ACC00124,3862.71,IMPS,Mumbai,Maharashtra,False,4,1.7
TXN204516,,2025-05-18T07:41:00,ACC00017,ACC00386,18987.64,Wallet,Kanpur,Uttar Pradesh,False,21,1.35
TXN204517,,2025-05-01T22:53:00,ACC00316,ACC00300,2348.08,NEFT,Mumbai,Maharashtra,False,31,1.97
TXN204518,,2025-01-02T01:35:00,ACC00329,ACC00484,1770.02,NEFT,Mumbai,Maharashtra,False,16,0.14
TXN204519,,2025-01-18T11:58:00,ACC00201,ACC00202,270.57,IMPS,Mumbai,Maharashtra,False,28,0.57
TXN204520,,2025-09-14T11:07:00,ACC00419,ACC00006,1029.67,IMPS,Lucknow,Uttar Pradesh,False,20,0.71
TXN204521,,2025-07-09T09:55:00,ACC00169,ACC00108,3897.19,IMPS,Jaipur,Rajasthan,False,32,0.48
TXN204522,,2025-04-30T06:28:00,ACC00305,ACC00393,6122.51,UPI,Bengaluru,Karnataka,False,28,1.68
TXN204523,,2025-04-10T11:20:00,ACC00204,ACC00049,512.24,UPI,Bengaluru,Karnataka,False,7,0.5
TXN204524,,2025-05-07T07:52:00,ACC00111,ACC00212,3487.14,IMPS,Kanpur,Uttar Pradesh,False,5,1.93
TXN204525,,2025-09-05T15:15:00,ACC00309,ACC00339,1121.77,Card,Delhi,Delhi,False,15,1.23
TXN204526,,2025-08-12T23:16:00,ACC00475,ACC00454,2057.71,UPI,Patna,Bihar,False,13,1.92
TXN204527,,2025-04-06T07:26:00,ACC00001,ACC00333,891.36,NEFT,Lucknow,Uttar Pradesh,False,32,0.68
TXN204528,,2025-09-01T01:37:00,ACC00324,ACC00038,2779.56,Card,Mumbai,Maharashtra,False,12,0.63
TXN204529,,2025-04-21T09:20:00,ACC00497,ACC00344,491.61,Wallet,Jaipur,Rajasthan,False,37,1.91
TXN204530,,2025-07-14T17:24:00,ACC00484,ACC00016,225.08,NEFT,Bengaluru,Karnataka,False,23,1.21
TXN204531,,2025-08-16T07:15:00,ACC00060,ACC00483,4832.3,UPI,Mumbai,Maharashtra,False,15,0.35
TXN204532,,2025-06-19T17:41:00,ACC00242,ACC00428,5789.51,NEFT,Bengaluru,Karnataka,False,29,0.72
TXN204533,,2025-08-17T17:59:00,ACC00128,ACC00140,1831.15,IMPS,Bengaluru,Karnataka,False,22,1.55
TXN204534,,2025-03-30T02:53:00,ACC00476,ACC00397,2920.01,Wallet,Kanpur,Uttar Pradesh,False,21,0.9
TXN204535,,2025-08-10T15:25:00,ACC00017,ACC00349,2548.38,IMPS,Bengaluru,Karnataka,False,21,0.9
TXN204536,,2025-01-27T06:49:00,ACC00114,ACC00210,921.45,NEFT,Mumbai,Maharashtra,False,29,0.45
TXN204537,,2025-06-15T15:56:00,ACC00123,ACC00165,2072.44,Wallet,Kanpur,Uttar Pradesh,False,25,1.83
TXN204538,,2025-04-19T20:46:00,ACC00334,ACC00134,2676.71,Wallet,Lucknow,Uttar Pradesh,False,13,1.33
TXN204539,,2025-08-06T17:47:00,ACC00146,ACC00332,463.56,RTGS,Mumbai,Maharashtra,False,35,1.92
TXN204540,,2025-03-13T16:18:00,ACC00090,ACC00183,2648.1,RTGS,Mumbai,Maharashtra,False,21,1.44
TXN204541,,2025-06-18T04:52:00,ACC00249,ACC00126,5922.38,NEFT,Lucknow,Uttar Pradesh,False,23,1.5
TXN204542,,2025-01-31T07:30:00,ACC00324,ACC00016,5686.09,RTGS,Patna,Bihar,False,8,1.0
TXN204543,,2025-08-07T08:55:00,ACC00069,ACC00025,5774.8,NEFT,Hyderabad,Telangana,False,25,0.18
TXN204544,,2025-07-28T08:22:00,ACC00473,ACC00497,5814.63,UPI,Hyderabad,Telangana,False,13,0.13
TXN204545,,2025-09-17T18:12:00,ACC00428,ACC00425,4648.2,RTGS,Hyderabad,Telangana,False,25,1.24
TXN204546,,2025-03-14T23:03:00,ACC00264,ACC00022,874.32,NEFT,Patna,Bihar,False,35,1.98
TXN204547,,2025-01-25T18:18:00,ACC00154,ACC00418,4553.65,Wallet,Mumbai,Maharashtra,False,34,0.48
TXN204548,,2025-07-20T16:43:00,ACC00073,ACC00235,1667.49,UPI,Patna,Bihar,False,24,1.66
TXN204549,,2025-06-07T03:40:00,ACC00284,ACC00427,636.62,Wallet,Bengaluru,Karnataka,False,25,0.89
TXN204550,,2025-02-04T23:24:00,ACC00374,ACC00046,2272.93,Card,Mumbai,Maharashtra,False,1,0.16
TXN204551,,2025-07-31T05:13:00,ACC00003,ACC00446,2299.45,Card,Mumbai,Maharashtra,False,13,0.12
TXN204552,,2025-03-17T15:26:00,ACC00273,ACC00358,1584.0,UPI,Mumbai,Maharashtra,False,13,0.66
TXN204553,,2025-02-05T12:37:00,ACC00179,ACC00262,1132.57,Wallet,Lucknow,Uttar Pradesh,False,9,1.39
TXN204554,,2025-06-18T13:22:00,ACC00010,ACC00089,1586.13,Wallet,Jaipur,Rajasthan,False,9,0.82
TXN204555,,2025-02-08T08:07:00,ACC00297,ACC00301,1050.61,Wallet,Kanpur,Uttar Pradesh,False,40,0.18
TXN204556,,2025-09-02T15:01:00,ACC00464,ACC00230,509.93,Wallet,Mumbai,Maharashtra,False,10,1.29
TXN204557,,2025-04-27T14:22:00,ACC00084,ACC00226,1303.73,Card,Bengaluru,Karnataka,False,14,1.48
TXN204558,,2025-03-04T13:34:00,ACC00421,ACC00196,3733.14,Card,Delhi,Delhi,False,24,1.18
TXN204559,,2025-03-31T15:20:00,ACC00006,ACC00195,452.05,UPI,Mumbai,Maharashtra,False,34,0.65
TXN204560,,2025-09-12T21:51:00,ACC00143,ACC00144,2950.29,UPI,Delhi,Delhi,False,1,1.06
TXN204561,,2025-01-08T03:58:00,ACC00371,ACC00334,1065.95,Wallet,Lucknow,Uttar Pradesh,False,12,0.21
TXN204562,,2025-01-17T16:34:00,ACC00220,ACC00456,9721.73,NEFT,Patna,Bihar,False,27,1.32
TXN204563,,2025-02-12T01:28:00,ACC00013,ACC00070,8547.22,RTGS,Lucknow,Uttar Pradesh,False,22,1.65
TXN204564,,2025-05-07T22:06:00,ACC00442,ACC00069,414.85,UPI,Hyderabad,Telangana,False,2,1.15
TXN204565,,2025-09-07T14:41:00,ACC00037,ACC00125,3949.46,Card,Kanpur,Uttar Pradesh,False,1,0.11
TXN204566,,2025-01-09T10:21:00,ACC00455,ACC00118,4197.9,RTGS,Bengaluru,Karnataka,False,42,1.57
TXN204567,,2025-06-16T16:06:00,ACC00406,ACC00177,1922.49,NEFT,Delhi,Delhi,False,15,0.84
TXN204568,,2025-04-15T22:33:00,ACC00400,ACC00097,3813.24,Wallet,Kanpur,Uttar Pradesh,False,15,0.58
TXN204569,,2025-06-11T22:19:00,ACC00455,ACC00281,1859.6,IMPS,Jaipur,Rajasthan,False,41,1.78
TXN204570,,2025-05-29T01:36:00,ACC00476,ACC00053,1861.06,UPI,Hyderabad,Telangana,False,21,0.4
TXN204571,,2025-09-12T16:33:00,ACC00152,ACC00188,162.23,IMPS,Mumbai,Maharashtra,False,38,1.3
TXN204572,,2025-06-22T21:40:00,ACC00063,ACC00352,2274.97,Card,Kanpur,Uttar Pradesh,False,33,1.13
TXN204573,,2025-07-27T04:04:00,ACC00227,ACC00212,1294.33,Wallet,Hyderabad,Telangana,False,19,0.55
TXN204574,,2025-05-16T07:26:00,ACC00193,ACC00183,3158.73,UPI,Jaipur,Rajasthan,False,18,1.01
TXN204575,,2025-03-23T02:18:00,ACC00038,ACC00248,9794.87,IMPS,Mumbai,Maharashtra,False,22,1.86
TXN204576,,2025-06-30T12:22:00,ACC00157,ACC00292,2633.55,IMPS,Patna,Bihar,False,25,1.81
TXN204577,,2025-03-22T10:09:00,ACC00447,ACC00264,3061.26,RTGS,Kanpur,Uttar Pradesh,False,18,1.44
TXN204578,,2025-06-18T10:30:00,ACC00402,ACC00050,176.82,RTGS,Patna,Bihar,False,23,1.61
TXN204579,,2025-02-07T22:30:00,ACC00035,ACC00090,978.28,IMPS,Bengaluru,Karnataka,False,21,0.7
TXN204580,,2025-01-24T13:58:00,ACC00478,ACC00476,7656.76,UPI,Bengaluru,Karnataka,False,15,1.83
TXN204581,,2025-04-25T06:36:00,ACC00203,ACC00099,735.33,NEFT,Kanpur,Uttar Pradesh,False,35,1.89
TXN204582,,2025-02-28T05:16:00,ACC00254,ACC00326,559.57,UPI,Kanpur,Uttar Pradesh,False,32,0.43
TXN204583,,2025-01-03T19:59:00,ACC00357,ACC00030,151.81,Wallet,Hyderabad,Telangana,False,19,1.07
TXN204584,,2025-05-10T20:38:00,ACC00360,ACC00406,1713.76,Wallet,Jaipur,Rajasthan,False,15,1.82
TXN204585,,2025-03-21T23:41:00,ACC00106,ACC00238,4712.69,Card,Lucknow,Uttar Pradesh,False,9,1.39
TXN204586,,2025-04-24T14:55:00,ACC00011,ACC00185,534.47,UPI,Jaipur,Rajasthan,False,5,1.81
TXN204587,,2025-05-30T16:46:00,ACC00414,ACC00449,1050.71,Card,Jaipur,Rajasthan,False,9,0.69
TXN204588,,2025-06-15T15:11:00,ACC00136,ACC00413,6617.97,NEFT,Bengaluru,Karnataka,False,6,0.63
TXN204589,,2025-03-29T06:56:00,ACC00003,ACC00449,8246.64,Card,Hyderabad,Telangana,False,13,0.76
TXN204590,,2025-06-27T21:36:00,ACC00231,ACC00419,3903.24,RTGS,Mumbai,Maharashtra,False,11,0.77
TXN204591,,2025-06-19T01:01:00,ACC00303,ACC00318,5027.74,RTGS,Bengaluru,Karnataka,False,12,0.66
TXN204592,,2025-02-19T14:49:00,ACC00181,ACC00085,716.49,Wallet,Jaipur,Rajasthan,False,24,1.36
TXN204593,,2025-03-07T06:47:00,ACC00312,ACC00219,935.78,NEFT,Mumbai,Maharashtra,False,21,1.67
TXN204594,,2025-09-06T19:37:00,ACC00331,ACC00071,14176.51,Card,Hyderabad,Telangana,False,16,1.41
TXN204595,,2025-06-27T04:34:00,ACC00263,ACC00006,5422.87,IMPS,Mumbai,Maharashtra,False,32,1.98
TXN204596,,2025-04-16T18:12:00,ACC00066,ACC00283,2580.17,Wallet,Mumbai,Maharashtra,False,33,0.84
TXN204597,,2025-01-31T08:33:00,ACC00108,ACC00314,2838.73,UPI,Patna,Bihar,False,7,1.14
TXN204598,,2025-03-15T05:28:00,ACC00278,ACC00377,611.79,UPI,Mumbai,Maharashtra,False,22,1.71
TXN204599,,2025-01-08T18:52:00,ACC00014,ACC00409,2865.74,IMPS,Lucknow,Uttar Pradesh,False,16,1.11
TXN204600,,2025-01-11T16:21:00,ACC00434,ACC00288,8482.9,Wallet,Mumbai,Maharashtra,False,23,0.94
TXN204601,,2025-04-04T17:22:00,ACC00177,ACC00403,3244.34,NEFT,Delhi,Delhi,False,16,1.04
TXN204602,,2025-02-27T00:07:00,ACC00136,ACC00265,477.51,Card,Bengaluru,Karnataka,False,1,0.57
TXN204603,,2025-02-17T23:12:00,ACC00121,ACC00177,467.93,Wallet,Jaipur,Rajasthan,False,19,1.25
TXN204604,,2025-07-07T23:16:00,ACC00261,ACC00487,7088.24,RTGS,Patna,Bihar,False,55,0.76
TXN204605,,2025-09-15T05:35:00,ACC00219,ACC00323,5180.23,IMPS,Hyderabad,Telangana,False,30,1.38
TXN204606,,2025-08-21T13:22:00,ACC00442,ACC00468,2361.2,IMPS,Patna,Bihar,False,16,1.4
TXN204607,,2025-04-24T04:28:00,ACC00188,ACC00023,11665.01,Wallet,Kanpur,Uttar Pradesh,False,13,0.83
TXN204608,,2025-05-04T00:39:00,ACC00440,ACC00491,1717.76,IMPS,Lucknow,Uttar Pradesh,False,33,1.27
TXN204609,,2025-06-01T22:13:00,ACC00320,ACC00293,2658.45,UPI,Jaipur,Rajasthan,False,16,1.59
TXN204610,,2025-01-07T09:16:00,ACC00439,ACC00232,967.99,Wallet,Lucknow,Uttar Pradesh,False,20,1.07
TXN204611,,2025-07-23T06:25:00,ACC00430,ACC00442,3540.28,Wallet,Jaipur,Rajasthan,False,14,0.39
TXN204612,,2025-08-15T04:04:00,ACC00149,ACC00199,3755.95,IMPS,Delhi,Delhi,False,25,1.72
TXN204613,,2025-08-10T07:56:00,ACC00214,ACC00435,6952.28,Wallet,Lucknow,Uttar Pradesh,False,15,0.42
TXN204614,,2025-04-27T21:01:00,ACC00122,ACC00239,873.25,Wallet,Bengaluru,Karnataka,False,25,0.27
TXN204615,,2025-07-20T12:40:00,ACC00460,ACC00038,2401.97,IMPS,Delhi,Delhi,False,10,1.24
TXN204616,,2025-02-20T12:33:00,ACC00019,ACC00428,2480.95,UPI,Mumbai,Maharashtra,False,20,0.32
TXN204617,,2025-04-09T03:46:00,ACC00035,ACC00177,3097.79,UPI,Mumbai,Maharashtra,False,14,0.89
TXN204618,,2025-09-09T06:21:00,ACC00000,ACC00139,1395.03,NEFT,Kanpur,Uttar Pradesh,False,37,1.41
TXN204619,,2025-07-23T14:32:00,ACC00361,ACC00439,4958.72,UPI,Jaipur,Rajasthan,False,3,0.23
TXN204620,,2025-05-07T09:42:00,ACC00375,ACC00178,1124.43,Card,Patna,Bihar,False,12,1.67
TXN204621,,2025-09-07T22:47:00,ACC00374,ACC00355,953.8,Card,Kanpur,Uttar Pradesh,False,10,1.99
TXN204622,,2025-08-17T03:28:00,ACC00057,ACC00104,2145.14,UPI,Delhi,Delhi,False,25,0.4
TXN204623,,2025-01-28T18:40:00,ACC00371,ACC00267,602.64,NEFT,Lucknow,Uttar Pradesh,False,18,0.21
TXN204624,,2025-04-09T23:45:00,ACC00299,ACC00258,694.05,NEFT,Mumbai,Maharashtra,False,12,1.94
TXN204625,,2025-07-12T21:36:00,ACC00028,ACC00444,9608.4,UPI,Lucknow,Uttar Pradesh,False,16,0.44
TXN204626,,2025-02-13T08:38:00,ACC00006,ACC00298,497.1,IMPS,Hyderabad,Telangana,False,14,1.33
TXN204627,,2025-03-15T18:42:00,ACC00326,ACC00426,4565.06,Wallet,Hyderabad,Telangana,False,13,0.82
TXN204628,,2025-07-11T23:28:00,ACC00225,ACC00025,1517.41,NEFT,Jaipur,Rajasthan,False,21,0.23
TXN204629,,2025-07-16T09:35:00,ACC00497,ACC00477,685.45,Card,Patna,Bihar,False,20,0.9
TXN204630,,2025-01-05T02:43:00,ACC00244,ACC00084,18057.64,Card,Kanpur,Uttar Pradesh,False,26,1.21
TXN204631,,2025-07-12T18:30:00,ACC00496,ACC00481,3736.82,UPI,Patna,Bihar,False,3,0.18
TXN204632,,2025-06-03T13:23:00,ACC00470,ACC00166,2225.39,IMPS,Kanpur,Uttar Pradesh,False,32,0.52
TXN204633,,2025-07-29T01:25:00,ACC00437,ACC00192,2824.38,UPI,Mumbai,Maharashtra,False,28,0.47
TXN204634,,2025-05-16T16:58:00,ACC00466,ACC00076,2714.43,Card,Mumbai,Maharashtra,False,24,0.14
TXN204635,,2025-06-21T22:08:00,ACC00191,ACC00138,2007.49,IMPS,Mumbai,Maharashtra,False,1,1.18
TXN204636,,2025-07-06T21:39:00,ACC00108,ACC00256,1577.93,RTGS,Delhi,Delhi,False,37,1.28
TXN204637,,2025-08-20T23:45:00,ACC00123,ACC00245,2267.95,IMPS,Kanpur,Uttar Pradesh,False,22,1.06
TXN204638,,2025-05-07T12:54:00,ACC00372,ACC00211,6818.88,UPI,Kanpur,Uttar Pradesh,False,36,1.02
TXN204639,,2025-03-06T14:47:00,ACC00475,ACC00348,1017.6,Wallet,Delhi,Delhi,False,16,1.45
TXN204640,,2025-08-12T22:41:00,ACC00146,ACC00341,3760.57,Wallet,Hyderabad,Telangana,False,15,1.33
TXN204641,,2025-09-05T16:06:00,ACC00178,ACC00022,7376.8,Card,Kanpur,Uttar Pradesh,False,36,0.69
TXN204642,,2025-03-02T18:05:00,ACC00394,ACC00453,455.94,Wallet,Delhi,Delhi,False,36,0.53
TXN204643,,2025-08-12T17:36:00,ACC00433,ACC00182,3908.76,Wallet,Bengaluru,Karnataka,False,21,1.62
TXN204644,,2025-08-09T05:33:00,ACC00156,ACC00476,3976.96,Wallet,Lucknow,Uttar Pradesh,False,10,1.65
TXN204645,,2025-02-08T04:29:00,ACC00129,ACC00212,1090.3,Card,Patna,Bihar,False,28,0.95
TXN204646,,2025-04-10T05:13:00,ACC00309,ACC00110,1893.78,RTGS,Mumbai,Maharashtra,False,37,1.51
TXN204647,,2025-02-18T03:29:00,ACC00461,ACC00101,453.16,UPI,Lucknow,Uttar Pradesh,False,22,1.62
TXN204648,,2025-05-17T20:17:00,ACC00278,ACC00079,1742.75,IMPS,Mumbai,Maharashtra,False,28,1.96
TXN204649,,2025-01-06T16:18:00,ACC00376,ACC00272,953.77,IMPS,Patna,Bihar,False,7,1.52
TXN204650,,2025-06-10T21:32:00,ACC00196,ACC00046,1663.29,UPI,Lucknow,Uttar Pradesh,False,11,1.87
TXN204651,,2025-08-15T21:19:00,ACC00264,ACC00423,4411.34,UPI,Jaipur,Rajasthan,False,22,0.8
TXN204652,,2025-08-19T02:25:00,ACC00014,ACC00191,1515.96,NEFT,Bengaluru,Karnataka,False,22,1.94
TXN204653,,2025-04-26T12:47:00,ACC00053,ACC00371,1832.84,IMPS,Lucknow,Uttar Pradesh,False,18,0.61
TXN204654,,2025-07-31T01:54:00,ACC00078,ACC00281,4537.97,Wallet,Mumbai,Maharashtra,False,17,1.6
TXN204655,,2025-02-28T04:38:00,ACC00073,ACC00313,1800.69,Wallet,Mumbai,Maharashtra,False,7,1.53
TXN204656,,2025-03-08T12:05:00,ACC00437,ACC00498,1664.54,Wallet,Lucknow,Uttar Pradesh,False,37,0.14
TXN204657,,2025-05-15T14:21:00,ACC00130,ACC00330,842.37,Card,Patna,Bihar,False,24,0.72
TXN204658,,2025-08-24T12:15:00,ACC00183,ACC00021,1100.01,Card,Patna,Bihar,False,30,0.68
TXN204659,,2025-06-29T20:36:00,ACC00077,ACC00224,1865.14,IMPS,Mumbai,Maharashtra,False,29,0.72
TXN204660,,2025-05-29T12:40:00,ACC00032,ACC00384,6671.84,IMPS,Patna,Bihar,False,21,1.15
TXN204661,,2025-08-27T03:14:00,ACC00444,ACC00004,688.65,IMPS,Bengaluru,Karnataka,False,18,0.88
TXN204662,,2025-06-29T03:20:00,ACC00017,ACC00347,4427.99,Card,Delhi,Delhi,False,21,0.14
TXN204663,,2025-01-06T23:48:00,ACC00358,ACC00272,4632.09,RTGS,Delhi,Delhi,False,43,1.04
TXN204664,,2025-01-03T13:39:00,ACC00052,ACC00423,1137.97,Wallet,Patna,Bihar,False,30,1.3
TXN204665,,2025-04-09T17:13:00,ACC00190,ACC00303,706.63,Card,Delhi,Delhi,False,37,0.37
TXN204666,,2025-08-07T02:00:00,ACC00226,ACC00322,3021.3,Wallet,Kanpur,Uttar Pradesh,False,17,0.42
TXN204667,,2025-03-31T12:08:00,ACC00094,ACC00497,284.98,UPI,Lucknow,Uttar Pradesh,False,16,0.45
TXN204668,,2025-04-04T04:17:00,ACC00098,ACC00138,2106.28,IMPS,Mumbai,Maharashtra,False,22,1.49
TXN204669,,2025-09-11T13:54:00,ACC00439,ACC00358,2174.49,IMPS,Bengaluru,Karnataka,False,9,0.72
TXN204670,,2025-06-09T11:45:00,ACC00060,ACC00215,396.1,RTGS,Mumbai,Maharashtra,False,11,1.34
TXN204671,,2025-09-05T05:07:00,ACC00150,ACC00444,4277.6,Wallet,Bengaluru,Karnataka,False,23,1.49
TXN204672,,2025-07-17T20:37:00,ACC00278,ACC00059,798.07,IMPS,Hyderabad,Telangana,False,20,1.5
TXN204673,,2025-06-26T08:52:00,ACC00477,ACC00407,4068.76,RTGS,Delhi,Delhi,False,25,0.12
TXN204674,,2025-02-15T00:41:00,ACC00370,ACC00344,2615.8,NEFT,Lucknow,Uttar Pradesh,False,16,0.41
TXN204675,,2025-03-02T00:21:00,ACC00307,ACC00087,3314.66,Card,Hyderabad,Telangana,False,9,0.66
TXN204676,,2025-08-19T20:27:00,ACC00297,ACC00148,826.67,RTGS,Lucknow,Uttar Pradesh,False,25,0.72
TXN204677,,2025-03-30T15:32:00,ACC00316,ACC00486,2242.76,RTGS,Jaipur,Rajasthan,False,22,1.38
TXN204678,,2025-03-29T19:28:00,ACC00022,ACC00397,787.9,IMPS,Lucknow,Uttar Pradesh,False,16,1.53
TXN204679,,2025-02-17T00:31:00,ACC00425,ACC00060,3876.12,Wallet,Delhi,Delhi,False,25,0.59
TXN204680,,2025-05-08T13:21:00,ACC00038,ACC00434,1551.85,NEFT,Bengaluru,Karnataka,False,20,1.77
TXN204681,,2025-01-30T06:29:00,ACC00494,ACC00138,4985.66,Wallet,Mumbai,Maharashtra,False,28,0.97
TXN204682,,2025-06-17T21:07:00,ACC00339,ACC00410,4872.11,Card,Patna,Bihar,False,37,1.63
TXN204683,,2025-06-17T06:25:00,ACC00159,ACC00335,488.84,Wallet,Delhi,Delhi,False,25,1.73
TXN204684,,2025-05-03T00:14:00,ACC00280,ACC00096,1424.75,Wallet,Patna,Bihar,False,11,0.41
TXN204685,,2025-08-07T06:20:00,ACC00396,ACC00036,3337.98,Wallet,Bengaluru,Karnataka,False,18,0.16
TXN204686,,2025-06-05T08:04:00,ACC00377,ACC00454,6749.83,NEFT,Jaipur,Rajasthan,False,23,0.19
TXN204687,,2025-01-04T13:46:00,ACC00438,ACC00354,182.85,IMPS,Lucknow,Uttar Pradesh,False,15,1.8
TXN204688,,2025-09-07T09:59:00,ACC00466,ACC00020,3607.75,RTGS,Mumbai,Maharashtra,False,17,0.37
TXN204689,,2025-05-31T02:46:00,ACC00459,ACC00300,3063.44,Card,Jaipur,Rajasthan,False,1,0.98
TXN204690,,2025-05-06T22:04:00,ACC00456,ACC00088,2313.15,Card,Patna,Bihar,False,14,1.05
TXN204691,,2025-09-10T02:14:00,ACC00491,ACC00187,4564.48,Wallet,Jaipur,Rajasthan,False,25,1.21
TXN204692,,2025-02-21T09:38:00,ACC00394,ACC00024,3094.53,UPI,Mumbai,Maharashtra,False,31,1.29
TXN204693,,2025-04-09T08:25:00,ACC00265,ACC00329,498.24,IMPS,Kanpur,Uttar Pradesh,False,48,0.31
TXN204694,,2025-04-07T03:16:00,ACC00415,ACC00359,1129.04,Wallet,Mumbai,Maharashtra,False,25,0.95
TXN204695,,2025-09-14T21:20:00,ACC00275,ACC00266,1124.58,IMPS,Kanpur,Uttar Pradesh,False,25,1.1
TXN204696,,2025-05-21T15:19:00,ACC00443,ACC00322,2091.69,RTGS,Lucknow,Uttar Pradesh,False,29,1.3
TXN204697,,2025-06-24T17:25:00,ACC00491,ACC00327,7163.83,RTGS,Kanpur,Uttar Pradesh,False,34,1.64
TXN204698,,2025-01-27T21:01:00,ACC00053,ACC00169,1006.36,Wallet,Lucknow,Uttar Pradesh,False,32,0.65
TXN204699,,2025-06-15T07:24:00,ACC00327,ACC00237,1203.67,RTGS,Hyderabad,Telangana,False,34,0.53
TXN204700,,2025-07-10T20:43:00,ACC00173,ACC00491,3619.97,Wallet,Patna,Bihar,False,12,1.85
TXN204701,,2025-05-01T15:24:00,ACC00316,ACC00402,3778.3,NEFT,Delhi,Delhi,False,22,1.12
TXN204702,,2025-08-19T10:02:00,ACC00491,ACC00324,576.22,Wallet,Patna,Bihar,False,4,1.37
TXN204703,,2025-05-27T05:02:00,ACC00348,ACC00111,7547.72,Wallet,Lucknow,Uttar Pradesh,False,26,1.14
TXN204704,,2025-04-04T02:41:00,ACC00383,ACC00000,3760.11,Wallet,Hyderabad,Telangana,False,36,1.62
TXN204705,,2025-07-30T23:34:00,ACC00257,ACC00451,1241.23,RTGS,Hyderabad,Telangana,False,28,0.46
TXN204706,,2025-07-30T05:37:00,ACC00230,ACC00386,387.03,NEFT,Kanpur,Uttar Pradesh,False,34,0.88
TXN204707,,2025-03-04T23:15:00,ACC00307,ACC00241,1126.9,UPI,Bengaluru,Karnataka,False,10,1.07
TXN204708,,2025-01-05T16:37:00,ACC00010,ACC00411,669.2,Wallet,Kanpur,Uttar Pradesh,False,20,1.57
TXN204709,,2025-07-23T09:01:00,ACC00157,ACC00310,1162.36,Card,Bengaluru,Karnataka,False,5,0.92
TXN204710,,2025-05-08T03:59:00,ACC00247,ACC00029,628.6,Card,Jaipur,Rajasthan,False,24,0.94
TXN204711,,2025-02-04T06:30:00,ACC00205,ACC00304,1019.23,RTGS,Delhi,Delhi,False,22,0.96
TXN204712,,2025-06-24T17:21:00,ACC00294,ACC00249,2677.24,Wallet,Lucknow,Uttar Pradesh,False,17,0.16
TXN204713,,2025-01-20T23:42:00,ACC00235,ACC00248,900.45,NEFT,Lucknow,Uttar Pradesh,False,34,1.2
TXN204714,,2025-09-12T22:55:00,ACC00005,ACC00409,1692.16,IMPS,Patna,Bihar,False,13,1.61
TXN204715,,2025-01-26T00:01:00,ACC00048,ACC00105,1518.18,NEFT,Mumbai,Maharashtra,False,32,0.1
TXN204716,,2025-05-14T05:42:00,ACC00160,ACC00027,4447.08,UPI,Mumbai,Maharashtra,False,29,1.84
